subject_id,raw_dimension_x,raw_dimension_y,raw_dimension_z,raw_voxel_size_x,raw_voxel_size_y,raw_voxel_size_z,raw_max_b,raw_neighbor_corr,raw_num_bad_slices,raw_num_directions,raw_coherence_index,raw_incoherence_index,t1_dimension_x,t1_dimension_y,t1_dimension_z,t1_voxel_size_x,t1_voxel_size_y,t1_voxel_size_z,t1_max_b,t1_neighbor_corr,t1_num_bad_slices,t1_num_directions,t1_coherence_index,t1_incoherence_index,mean_fd,max_fd,max_rotation,max_translation,max_rel_rotation,max_rel_translation,t1_dice_distance,file_name,session_id,task_id,dir_id,acq_id,space_id,rec_id,run_id,participant_id
NDARME689TAF,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.782659,1.0,129.0,556.826,9150.86,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.922668,0.0,129.0,2228.6,20450.0,0.2478475196,3.3897129782,0.0167835057,0.7930960799,0.0168654562,1.5323005789,0.0267304247,sub-NDARME689TAF_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARME689TAF
NDARME724FJE,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.657079,115.0,129.0,968.064,17065.6,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.883147,0.0,129.0,1541.18,15844.0,1.4253585056,8.8492535735,0.0707655102,2.334497462,0.0948768519,2.813700012,0.0270375909,sub-NDARME724FJE_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARME724FJE
NDARME736MN8,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.762034,2.0,129.0,1217.08,17134.4,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.850269,0.0,129.0,3197.66,26259.0,0.5258816127,2.9375453061,0.0159765948,1.122750733,0.01787447,0.8131475002,0.0673403292,sub-NDARME736MN8_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARME736MN8
NDARME789TD2,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.61849,114.0,129.0,1589.0,20899.5,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.817994,0.0,129.0,2199.47,18760.6,1.4070324034,9.0161886894,0.0670142695,6.720500997,0.0467491969,3.0682284122,0.0231597711,sub-NDARME789TD2_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARME789TD2
NDARME930DE7,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.752584,3.0,129.0,1262.99,13553.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.888091,0.0,129.0,4275.67,30687.7,0.7793784098,2.5376991258,0.0293961484,1.364659248,0.0248640628,0.8705340759,0.0447084946,sub-NDARME930DE7_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARME930DE7
NDARMF116AFR,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.75255,0.0,129.0,1174.66,15864.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.860084,0.0,129.0,1712.75,11322.9,0.4406797634,2.3855780172,0.0208025668,0.8550139966,0.0275233956,0.8138335784,0.0359553949,sub-NDARMF116AFR_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMF116AFR
NDARMF230VEX,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.703207,14.0,129.0,1658.77,24374.2,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.837108,0.0,129.0,2646.07,22013.1,0.7616318269,6.7271390861,0.0748052746,2.320377278,0.0736111421,2.3486905051,0.0339696735,sub-NDARMF230VEX_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMF230VEX
NDARMF444MAY,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.785781,18.0,129.0,1430.68,17195.8,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.885683,0.0,129.0,3407.82,26275.7,0.5472681917,5.4984898269,0.0318935029,1.68188061,0.0380749637,1.4367998419,0.0346614693,sub-NDARMF444MAY_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMF444MAY
NDARMF508PA2,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.536231,224.0,129.0,2647.97,34399.5,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.725919,1.0,129.0,4201.78,31757.9,2.0903610128,7.9850854808,0.0995051116,6.182764529,0.0672425749,2.4099982525,0.0504853107,sub-NDARMF508PA2_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMF508PA2
NDARMF560MUH,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.77466,0.0,129.0,1990.22,27878.6,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.877136,0.0,129.0,4106.77,29025.4,0.4260698951,1.9151444342,0.0164946523,1.850476402,0.0116321319,0.861790621,0.0268943809,sub-NDARMF560MUH_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMF560MUH
NDARMF846EVR,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.65973,114.0,129.0,2042.52,27090.0,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.880013,0.0,129.0,2135.8,16838.8,0.8633979266,6.7062087285,0.0462602936,2.395645185,0.0493005645,2.132778789,0.0278868687,sub-NDARMF846EVR_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMF846EVR
NDARMG196KV4,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.558357,187.0,129.0,2059.35,25192.5,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.791738,0.0,129.0,2309.36,18500.4,1.4474173712,9.2186326664,0.0885840729,4.287443569,0.066572093,3.236054937,0.0409819652,sub-NDARMG196KV4_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMG196KV4
NDARMG451PJA,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.655637,16.0,129.0,1028.57,15337.0,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.900388,0.0,129.0,2753.44,21419.8,0.5866657623,5.3300982253,0.0416587815,1.922336956,0.0457473225,1.7902323035,0.0387332089,sub-NDARMG451PJA_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMG451PJA
NDARMG675JB4,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.809431,0.0,129.0,727.162,9877.64,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.945735,0.0,129.0,2377.47,19356.0,0.0837401226,0.2074803189,0.0014756558,0.1933213979,0.0010418158,0.0929126787,0.0259712443,sub-NDARMG675JB4_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMG675JB4
NDARMH364EMW,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.655121,153.0,129.0,1431.42,18202.2,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.888802,0.0,129.0,2571.16,19111.4,1.1401035018,7.5536908709,0.0780626461,1.536327761,0.0918502239,1.9766177624,0.0380206786,sub-NDARMH364EMW_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMH364EMW
NDARMH559LKK,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.497005,323.0,129.0,2833.54,37478.2,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.67375,8.0,129.0,3303.03,30158.3,1.0907532063,4.5308708083,0.0322238803,3.007746611,0.0327530336,2.1405516028,0.0350487948,sub-NDARMH559LKK_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMH559LKK
NDARMH763YZD,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.649658,122.0,129.0,2073.51,24095.1,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.867168,1.0,129.0,4573.26,33417.9,1.3340034358,6.6388493577,0.1445617825,2.251126551,0.0869416558,2.1859135752,0.0257182519,sub-NDARMH763YZD_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARMH763YZD
NDARMJ333WJM,104.0,104.0,72.0,1.79808,1.79808,1.79999,2000.0,0.777583,0.0,129.0,1313.5,19240.7,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.868039,0.0,129.0,3191.51,25517.6,0.3157634589,1.4561353945,0.0113282204,0.6457402739,0.0078292272,0.5193173251,0.0269103358,sub-NDARMJ333WJM_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMJ333WJM
NDARMJ334ZK3,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.702458,39.0,129.0,1558.87,23741.1,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.840604,0.0,129.0,3147.33,26961.4,0.5289637545,4.2315792747,0.0400754847,2.993261742,0.0337375058,2.3532033781,0.0431527189,sub-NDARMJ334ZK3_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMJ334ZK3
NDARMJ495DE0,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.681994,74.0,129.0,1818.37,29298.1,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.817694,0.0,129.0,3022.71,23052.4,1.1234882619,5.7082006559,0.0305242427,2.249161234,0.0237064331,1.6829421962,0.0296990338,sub-NDARMJ495DE0_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMJ495DE0
NDARMJ699RJN,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.72795,60.0,129.0,1722.33,19251.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.891384,0.0,129.0,4431.76,31574.0,1.3881861799,5.6241180921,0.0923302844,4.081566883,0.0618635062,1.55399466,0.0329407626,sub-NDARMJ699RJN_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARMJ699RJN
NDARMJ849UKD,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.801792,3.0,129.0,1335.88,17781.7,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.874666,0.0,129.0,4168.46,30527.5,0.463012776,1.7635121736,0.0187327974,0.7757495975,0.0233687526,0.6960479926,0.0279421726,sub-NDARMJ849UKD_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMJ849UKD
NDARMJ877UTP,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.587367,387.0,129.0,1397.41,21087.5,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.805324,0.0,129.0,3423.82,27660.9,1.4370384259,7.6031882493,0.0555690303,2.941524603,0.0545512869,1.914021308,0.0258933114,sub-NDARMJ877UTP_ses-HBNsiteCUNY_acq-64dir,ses-HBNsiteCUNY,,,acq-64dir,,,,sub-NDARMJ877UTP
NDARMK046ZRK,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.748087,2.0,129.0,712.188,11023.1,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.927749,0.0,129.0,1022.89,9002.43,0.2335430895,1.9695756186,0.0172848199,0.8922321604,0.015304903,0.5677151892,0.0242456027,sub-NDARMK046ZRK_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMK046ZRK
NDARMK100DJR,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.792895,0.0,129.0,832.336,13104.8,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.902085,0.0,129.0,2629.33,22907.1,0.3066516057,2.9861688461,0.0312837809,1.081783806,0.016346382,1.1903470402,0.0293158768,sub-NDARMK100DJR_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMK100DJR
NDARMK416UUQ,104.0,104.0,72.0,1.79808,1.79808,1.80001,2000.0,0.741793,0.0,129.0,1154.97,17888.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.874624,0.0,129.0,2626.17,21539.3,0.5542432736,2.5405113023,0.0222799629,1.046953724,0.0218735284,0.7643130773,0.0342598043,sub-NDARMK416UUQ_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMK416UUQ
NDARMK825WAX,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.808704,0.0,129.0,612.659,10100.6,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.922334,0.0,129.0,2568.65,22379.4,0.1286200083,0.7315247693,0.0054406244,0.6084201574,0.0048160389,0.2073393764,0.0267398818,sub-NDARMK825WAX_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMK825WAX
NDARML024FF2,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.615663,53.0,129.0,1957.12,24536.6,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.813741,0.0,129.0,3631.11,26405.4,1.1471702963,4.9628678537,0.0419548713,4.118526511,0.034856445,2.9486839681,0.0368854093,sub-NDARML024FF2_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARML024FF2
NDARML142BEK,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.781619,2.0,129.0,1634.4,17413.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.901739,0.0,129.0,4919.6,33837.0,0.6298155999,1.7906661176,0.0086657265,0.9887668783,0.0077979921,1.5050781203,0.0304756914,sub-NDARML142BEK_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARML142BEK
NDARML148UCE,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.797416,5.0,129.0,963.016,12081.7,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.910107,0.0,129.0,3706.37,26442.7,0.8317700926,4.0995873437,0.0342400745,1.731684659,0.039177502,1.6402285145,0.0304788127,sub-NDARML148UCE_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARML148UCE
NDARML406ZB8,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.708781,9.0,129.0,2005.35,27555.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.847357,0.0,129.0,4303.49,30955.3,0.7757610385,5.3385107614,0.0896648765,5.978685217,0.0309033422,1.6923771546,0.0306395356,sub-NDARML406ZB8_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARML406ZB8
NDARML626PGU,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.683674,129.0,129.0,1340.21,20894.4,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.881738,1.0,129.0,2227.09,21617.0,0.7309114503,4.2921083413,0.0746418089,1.213064603,0.0393872419,0.8704046278,0.0288938911,sub-NDARML626PGU_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARML626PGU
NDARMM005DLK,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.775319,2.0,129.0,883.869,12798.7,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.828755,0.0,129.0,2585.54,19997.0,0.3897394673,1.4168522709,0.0095260115,0.4320925082,0.0087700833,0.5202881384,0.0253443045,sub-NDARMM005DLK_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMM005DLK
NDARMM137PT6,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.640902,151.0,129.0,2948.62,32071.2,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.732488,0.0,129.0,4266.1,31579.7,2.3780228923,10.8968964987,0.0826846212,3.772678442,0.0695291795,2.5380130481,0.0331972033,sub-NDARMM137PT6_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMM137PT6
NDARMM326JCB,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.754257,1.0,129.0,1125.96,14831.8,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.869762,0.0,129.0,3049.86,22536.1,0.4155567677,5.1398377468,0.0529167242,1.286778937,0.0621610163,1.4576415107,0.0406226702,sub-NDARMM326JCB_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMM326JCB
NDARMM386PL6,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.811204,2.0,129.0,1218.75,16856.0,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.913331,0.0,129.0,4713.13,36405.0,0.547806069,1.5852194773,0.0250648987,0.7526127052,0.0174778467,1.380014802,0.0259093099,sub-NDARMM386PL6_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARMM386PL6
NDARMM431GVE,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.705796,48.0,129.0,1314.93,17142.5,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.905023,0.0,129.0,3193.03,25778.9,0.7177079231,6.0469221974,0.0552759618,0.5973798215,0.0566092264,0.5743212812,0.026576466,sub-NDARMM431GVE_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMM431GVE
NDARMM486AJU,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.750743,25.0,129.0,1558.78,21086.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.827006,0.0,129.0,1340.3,11028.6,0.6768491769,6.8761525247,0.0467771552,1.187249261,0.0685299113,1.4086299427,0.5946327181,sub-NDARMM486AJU_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMM486AJU
NDARMM782KJK,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.805838,0.0,129.0,1389.6,16347.8,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.907686,0.0,129.0,4507.96,31639.8,0.6776171149,2.1960355125,0.0214878526,0.7597170833,0.0250051185,1.2831206411,0.0289001094,sub-NDARMM782KJK_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARMM782KJK
NDARMM905VYR,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.800703,0.0,129.0,1353.88,15879.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.923588,0.0,129.0,4844.56,31963.2,0.5853093153,1.8180534631,0.0068684807,1.05857914,0.0041806885,1.603525209,0.0250697553,sub-NDARMM905VYR_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARMM905VYR
NDARMM951YEH,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.695254,42.0,129.0,2210.56,30396.5,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.820205,0.0,129.0,3760.02,31063.4,1.0367514194,7.07716202,0.0430894308,2.357549276,0.0464738142,2.1341732448,0.0279597973,sub-NDARMM951YEH_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMM951YEH
NDARMM990URX,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.75104,18.0,129.0,1744.86,17996.8,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.901573,0.0,129.0,4314.75,30413.0,0.719563794,2.3311026974,0.0256691836,4.474666968,0.018495661,1.139555531,0.0281210319,sub-NDARMM990URX_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARMM990URX
NDARMN043YKC,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.840244,0.0,129.0,773.968,10261.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.939876,0.0,129.0,2304.31,18776.2,0.0807658798,0.4562744906,0.0035499141,0.3115746661,0.0025154342,0.2162511516,0.0322623479,sub-NDARMN043YKC_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMN043YKC
NDARMN302YAV,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.763015,0.0,129.0,1266.39,16846.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.853679,0.0,129.0,3885.9,33293.6,0.3176876002,4.673490902,0.0157723781,2.488028409,0.0219800565,1.5597926081,0.0573659586,sub-NDARMN302YAV_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMN302YAV
NDARMN376BMF,104.0,104.0,72.0,1.79808,1.79808,1.80001,2000.0,0.670271,19.0,129.0,1536.59,22949.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.866044,0.0,129.0,3476.76,26634.2,0.7741293416,6.1639247621,0.0968921855,2.493877162,0.0676499568,1.883839084,0.0335982378,sub-NDARMN376BMF_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMN376BMF
NDARMN415AXR,104.0,104.0,72.0,1.79808,1.79808,1.79999,2000.0,0.818193,0.0,129.0,1279.39,16382.0,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.879492,0.0,129.0,3325.03,26018.8,0.2939639194,0.5949545617,0.0087089445,0.4354813119,0.004192099,0.383080492,0.0317152469,sub-NDARMN415AXR_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMN415AXR
NDARMN690FGZ,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.541907,123.0,129.0,2748.88,37029.2,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.754521,0.0,129.0,3102.78,27291.4,1.749436458,7.2002140091,0.0524653904,4.741784637,0.0573278368,3.0824281646,0.0315235955,sub-NDARMN690FGZ_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMN690FGZ
NDARMN695VFH,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.811652,0.0,129.0,1087.45,14615.1,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.88978,0.0,129.0,2966.89,22692.2,0.4652784201,1.3115374425,0.0077100066,0.953905337,0.004809738,1.0166192669,0.0291491035,sub-NDARMN695VFH_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMN695VFH
NDARMN802MG9,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.719751,0.0,129.0,1012.59,15379.1,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.935935,0.0,129.0,2200.47,18775.4,0.2591287742,3.8311458105,0.0293415133,0.6015593444,0.0369746694,0.6291685865,0.0284073551,sub-NDARMN802MG9_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMN802MG9
NDARMP397RKK,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.623256,160.0,129.0,1292.19,16814.0,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.897194,0.0,129.0,2088.19,18017.4,0.7749711554,6.4704601684,0.0646924153,3.119167308,0.0685322769,1.6797098559,0.0300748857,sub-NDARMP397RKK_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMP397RKK
NDARMP977RHZ,104.0,104.0,72.0,1.79808,1.79808,1.79999,2000.0,0.401237,380.0,129.0,5011.83,67893.1,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.542813,8.0,129.0,5674.97,43735.8,1.9650911707,8.9077339896,0.0981980711,4.288910573,0.0782180632,3.651825191,0.0295924709,sub-NDARMP977RHZ_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMP977RHZ
NDARMR039JV5,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.78179,0.0,129.0,1284.52,17639.6,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.868111,0.0,129.0,4184.6,27919.9,0.2757968549,0.5543358036,0.0046153842,0.5188540817,0.0019040963,0.3515838665,0.0285721008,sub-NDARMR039JV5_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMR039JV5
NDARMR134HUY,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.57357,212.0,129.0,2043.23,29488.4,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.70921,0.0,129.0,2890.61,22852.1,1.021392963,8.5578688975,0.0575462952,4.278734934,0.037999731,4.7156036885,0.0689852109,sub-NDARMR134HUY_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMR134HUY
NDARMR242UKQ,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.788562,0.0,129.0,2254.52,20525.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.89463,0.0,129.0,5471.02,33962.9,0.5604758841,1.9575393983,0.0186916161,0.5966563986,0.0146997166,0.7761783281,0.0236801068,sub-NDARMR242UKQ_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARMR242UKQ
NDARMT064WBB,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.732614,10.0,129.0,1319.28,17851.0,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.861431,0.0,129.0,1813.04,13804.8,0.6319829442,6.4451036954,0.0422398373,0.995283767,0.0607125871,1.039019523,0.0293553843,sub-NDARMT064WBB_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMT064WBB
NDARMT661WCR,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.786981,0.0,129.0,1073.62,16794.4,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.911859,0.0,129.0,2334.87,20752.0,0.357116279,4.291027454,0.0268977825,1.394294728,0.03154172,1.9126659356,0.0283548358,sub-NDARMT661WCR_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMT661WCR
NDARMT732GKM,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.641497,41.0,129.0,2556.74,30723.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.828274,0.0,129.0,3628.42,28933.7,1.0199995613,5.2755058112,0.0570699312,3.61848711,0.0387244299,3.516466932,0.0351711009,sub-NDARMT732GKM_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMT732GKM
NDARMT784NED,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.685888,70.0,129.0,1620.16,23118.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.829022,0.0,129.0,3788.45,32834.8,0.6911171955,5.21088526,0.0314821154,1.108032074,0.0422029793,0.9173334198,0.0298731123,sub-NDARMT784NED_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMT784NED
